buffer only,,bm3 dm 1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
321.9932861,-0.000162015931,321.9932861,0.009063248523,
321.0171509,0.0001159587337,321.0171509,0.00930627808,
320.0018311,-0.0002650949464,320.0018311,0.008850761689,
318.9863586,-0.0007094205939,318.9863586,0.008530048653,
318.0098267,-0.0001082933886,318.0098267,0.008557293564,
316.9941101,-0.0002818584908,316.9941101,0.008772172965,
316.0173645,-0.0004970366717,316.0173645,0.008724576794,
315.0014038,5.954180961E-005,315.0014038,0.008795469999,
313.9852905,-0.0002295996092,313.9852905,0.008672576398,
313.0081482,6.186790415E-006,313.0081482,0.009193762206,
311.9917908,-0.0001820954931,311.9917908,0.009267191403,
311.0144348,3.543933781E-005,311.0144348,0.009447737597,
309.9978333,-0.000283307163,309.9978333,0.009524596855,
308.9811096,-0.0001349484664,308.9811096,0.01020888705,
308.0033875,-0.0001220093181,308.0033875,0.01055611856,
306.9863892,0.0001411791309,306.9863892,0.01151943579,
306.0084229,-0.0004598019295,306.0084229,0.01189221907,
304.9912109,-0.0003232471936,304.9912109,0.01279012021,
304.0130005,4.113475006E-005,304.0130005,0.01427065209,
302.9955444,-0.0002177499409,302.9955444,0.0158243794,
302.0171204,-0.000597296108,302.0171204,0.01719038561,
300.9994202,8.009857265E-005,300.9994202,0.01962225139,
299.9815674,-0.0001306009508,299.9815674,0.02219283767,
299.0027771,-0.0003182807413,299.0027771,0.02523220517,
297.9847412,-0.0002461575496,297.9847412,0.02823566645,
297.0057373,-0.0006617621984,297.0057373,0.03236512467,
295.9873962,-0.0002819619549,295.9873962,0.03721538931,
295.0081482,0.0003771151532,295.0081482,0.04341908544,
293.989624,0.0001129292723,293.989624,0.04876821116,
293.0101013,-0.0003693392209,293.0101013,0.05441842228,
291.9913635,-0.000395771378,291.9913635,0.06242747232,
291.0116882,-0.0001286342158,291.0116882,0.0689760223,
289.9926453,-0.0005996742984,289.9926453,0.07400756329,
289.0127258,-0.0005298730102,289.0127258,0.07911236584,
287.9935303,-7.946265396E-005,287.9935303,0.08474766463,
287.0133362,-0.0003162631183,287.0133362,0.09106054902,
285.9938965,8.141899889E-005,285.9938965,0.09821604192,
285.0134888,-7.573574112E-005,285.0134888,0.1047912389,
283.9938354,-0.0003517513687,283.9938354,0.1086766347,
283.0132141,-0.0001569958986,283.0132141,0.1123250201,
281.9933167,0.0001593055786,281.9933167,0.1140306443,
281.0124817,-0.0001274438109,281.0124817,0.1152093187,
279.9923706,-6.020658839E-005,279.9923706,0.1171088293,
279.011322,-4.074260141E-005,279.011322,0.118032448,
277.9909668,-0.0006739615928,277.9909668,0.1190588772,
277.0097046,-0.0002795819892,277.0097046,0.1199833453,
275.9891052,-0.0004501824442,275.9891052,0.1185352877,
275.0076599,-0.0001239760895,275.0076599,0.1182018891,
273.9868774,0.0003216227924,273.9868774,0.1166708842,
273.005188,6.707572174E-005,273.005188,0.1150219738,
271.9841309,0.0001392888371,271.9841309,0.1125681922,
271.0022888,-0.00039344377,271.0022888,0.1097635478,
269.9810486,0.0007973981556,269.9810486,0.1082305014,
268.9989319,0.000278959109,268.9989319,0.1058463305,
268.0167847,-0.0008216712158,268.0167847,0.1030161306,
266.9952087,0.0001281285513,266.9952087,0.09921982884,
266.0127869,-6.419245619E-005,266.0127869,0.09620337933,
264.9910278,-0.0002661297331,264.9910278,0.09370456636,
264.0084229,0.0006150458357,264.0084229,0.09019634873,
262.9864502,-0.0004174435162,262.9864502,0.08622902632,
262.0036316,6.547055091E-005,262.0036316,0.08331675082,
260.9814148,-0.0003105723299,260.9814148,0.07874857634,
259.9984436,-0.0007463238435,259.9984436,0.07620894909,
259.0153503,-0.0005345785175,259.0153503,0.07441050559,
257.9927979,0.0003499380255,257.9927979,0.07295013964,
257.0095215,-0.001625440666,257.0095215,0.06849019229,
255.9867859,-0.0002188883518,255.9867859,0.06482446194,
255.0032959,-0.0006550420076,255.0032959,0.0633129254,
253.9803772,0.0001963894611,253.9803772,0.06167543307,
252.9966888,-0.001230117748,252.9966888,0.05960480869,
252.0129089,0.0001360002789,252.0129089,0.05958022177,
250.9896393,-0.0002477098315,250.9896393,0.05718771368,
250.0056915,-0.001086678356,250.0056915,0.05771578103,
248.9822693,-0.001459016465,248.9822693,0.0575437434,
247.9980927,-0.0007697873516,247.9980927,0.05944642052,
247.0138245,-0.0004922273802,247.0138245,0.06082254276,
245.990097,-0.0007335062837,245.990097,0.06384109706,
245.0056305,-0.0003120726324,245.0056305,0.07054866105,
243.98172,0.0002730274573,243.98172,0.07784301043,
242.9970856,-0.0007847743691,242.9970856,0.08497738093,
242.0123596,-0.0003541826736,242.0123596,0.0954818055,
240.9881134,-0.0004383905034,240.9881134,0.1105505675,
240.0032196,-9.550872346E-005,240.0032196,0.1280712336,
239.0181732,-0.0006276950589,239.0181732,0.1504861563,
237.9937134,-0.0007464272203,237.9937134,0.1800698489,
237.0085297,-0.0004011507262,237.0085297,0.2178168744,
235.9838257,-0.0004061679356,235.9838257,0.2640675902,
234.9984131,-0.000127650841,234.9984131,0.3112394512,
234.01297,-0.0001230962225,234.01297,0.3686946034,
232.9879913,-0.0006341054686,232.9879913,0.4347538948,
232.0023499,-3.049259976E-005,232.0023499,0.5053927302,
231.0166321,0.0003746538714,231.0166321,0.5789422393,
229.991394,-0.0006489937659,229.991394,0.6512271166,
229.0054779,0.001181462081,229.0054779,0.7140586376,
228.0194702,0.001136741368,228.0194702,0.7702441812,
226.9939423,0.00123410509,226.9939423,0.8378363848,
226.0077667,0.001452532364,226.0077667,0.9032952189,
224.9820862,0.002470685635,224.9820862,0.9639297128,
223.9957123,-0.0002479167888,223.9957123,1.013971448,
223.0093231,0.0006253632018,223.0093231,1.07006216,
221.9833069,0.005873721559,221.9833069,1.134621978,
220.9967194,0.0009086154168,220.9967194,1.185288072,
220.010025,-0.00704432372,220.010025,1.218940973,
218.9837952,-0.01165339071,218.9837952,1.283392787,
217.9969482,-0.009986856952,217.9969482,1.283842683,
217.0099945,-0.004296559375,217.0099945,1.305830836,
215.9835205,0.007686166558,215.9835205,1.296936393,
214.9963989,0.006558533292,214.9963989,1.230751157,
214.0092316,-0.01284641121,214.0092316,1.186268091,
212.9824677,-0.008400491439,212.9824677,0.9154821634,
211.9951324,-0.01981856488,211.9951324,0.8252657056,
211.0076904,-0.03717793524,211.0076904,0.6952726245,
209.9806824,0.001698875334,209.9806824,0.5755316019,
208.9930725,0.06384322047,208.9930725,0.4445736706,
208.0054321,0.001109464793,208.0054321,0.296974957,
207.0176544,-0.01819737814,207.0176544,0.1413829327,
205.9903259,0.03905883059,205.9903259,0.2224947661,
205.0024109,-0.004495462868,205.0024109,0.2095132172,
204.0144501,0.003323108424,204.0144501,0.06450469047,
202.9868317,-0.05882672966,202.9868317,-0.008810651489,
201.9987183,-0.1223218068,201.9987183,0.03380361199,
201.0104828,-0.1145848334,201.0104828,0.15136078,
199.9826508,0.048266761,199.9826508,-0.02282170765,

buffer only,
buffer only
Collection Time: 24/10/2019 11:17:00
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 22/10/2019 17:21:04
Method Modifications:
UVVIS SAT Changed: 24/10/2019 11:15:25, Old:0.0125, New:0.1000
Common SAT Changed: 24/10/2019 11:15:25, Old:0.0125, New:0.1000
Common Interval nm Changed: 24/10/2019 11:15:36, Old:     5.00, New:     1.00
Baseline Correction Changed: 24/10/2019 11:15:36, Old:0, New:1
Storage Changed: 24/10/2019 11:15:36, Old:1, New:0
End Method Modifications
<Current Wavelength> , 207.0

bm3 dm 1,
bm3 dm 1
Collection Time: 24/10/2019 11:20:58
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 22/10/2019 17:21:04
Method Modifications:
UVVIS SAT Changed: 24/10/2019 11:15:25, Old:0.0125, New:0.1000
Common SAT Changed: 24/10/2019 11:15:25, Old:0.0125, New:0.1000
Common Interval nm Changed: 24/10/2019 11:15:36, Old:     5.00, New:     1.00
Baseline Correction Changed: 24/10/2019 11:15:36, Old:0, New:1
Storage Changed: 24/10/2019 11:15:36, Old:1, New:0
End Method Modifications
<Current Wavelength> , 206.0

