buffer only,,dm full,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
625.9898071,-2.712764763E-005,625.9898071,0.01006090082,
624.9974365,-0.0001124340924,624.9974365,0.009984873235,
624.0047607,-0.0002619387524,624.0047607,0.009748664685,
623.0119019,-0.0002670610556,623.0119019,0.009875041433,
621.9819336,-0.0001199390172,621.9819336,0.009873267263,
620.9884644,8.538031398E-005,620.9884644,0.01018755417,
619.9946899,0.0001466169779,619.9946899,0.01027952041,
619.0006714,-4.861112757E-005,619.0006714,0.01029513218,
618.0064087,0.0001788570953,618.0064087,0.01039154921,
617.0117798,3.921901225E-005,617.0117798,0.01029584836,
616.0169678,0.0001360261813,616.0169678,0.01061089151,
614.9850464,-0.0002077110985,614.9850464,0.01009767409,
613.989624,-0.000141521421,613.989624,0.01043829322,
612.9938965,0.0002079399856,612.9938965,0.01076869853,
611.9980469,8.594226529E-006,611.9980469,0.01074298564,
611.0018311,-0.0001461793436,611.0018311,0.01075933129,
610.0054321,-0.0002795819892,610.0054321,0.01065190323,
609.008606,-0.0001578239608,609.008606,0.01089014299,
608.0116577,-2.122644219E-006,608.0116577,0.01125221141,
607.0144043,-0.0001910999417,607.0144043,0.01113119628,
606.0169067,-9.059144213E-005,606.0169067,0.01133228745,
604.9821167,-7.43381388E-005,604.9821167,0.01155832689,
603.9840088,-0.0002008804149,603.9840088,0.0115385484,
602.9857178,-3.075144195E-005,602.9857178,0.01168725267,
601.9870605,-6.973119889E-005,601.9870605,0.01181400847,
600.9881592,3.489568553E-005,600.9881592,0.01208237745,
599.9890137,-0.0002110746573,599.9890137,0.01211849693,
598.989624,-6.993825809E-005,598.989624,0.01245503128,
597.9899902,-0.0002506591263,597.9899902,0.01249762904,
596.9899902,-0.0001708138007,596.9899902,0.01310604531,
595.9899292,7.706936594E-005,595.9899292,0.01338354312,
594.9893799,-7.459695189E-005,594.9893799,0.01354666054,
593.9887085,-0.0003000182624,593.9887085,0.01378374174,
592.9877319,3.171146818E-005,592.9877319,0.01411592774,
591.9864502,-0.0001209741677,591.9864502,0.01440862752,
590.9849854,-0.0001887194667,590.9849854,0.01458179392,
589.9832153,-0.0001295658294,589.9832153,0.01484397706,
589.0183105,-7.464872033E-005,589.0183105,0.01538818143,
588.0160522,-0.0002125235624,588.0160522,0.01556120254,
587.0135498,-0.0001121753012,587.0135498,0.01604342274,
586.0107422,0.0001110391095,586.0107422,0.01648503914,
585.0076904,-2.479804971E-005,585.0076904,0.01670406573,
584.0043945,3.414493403E-005,584.0043945,0.01684268191,
583.0008545,-0.0002180604206,583.0008545,0.01696034707,
581.9970093,0.0001385120122,581.9970093,0.01745323278,
580.992981,-6.647007831E-005,580.992981,0.01760022901,
579.9886475,-0.0003751844342,579.9886475,0.01748317294,
578.9840698,-3.90342866E-005,578.9840698,0.0181243103,
578.0164795,-0.0001103119866,578.0164795,0.01813073456,
577.0114136,0.000159771691,577.0114136,0.01844192669,
576.0060425,4.965212429E-005,576.0060425,0.01872469485,
575.0004883,-6.057274277E-006,575.0004883,0.01885030419,
