buffer only,,DM full,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
321.9932861,-0.000288480951,321.9932861,0.05573038384,
321.0171509,-0.0005057760281,321.0171509,0.05606369302,
320.0018311,-0.0007043035002,320.0018311,0.0564677678,
318.9863586,-0.0007171219913,318.9863586,0.05748230591,
318.0098267,-0.0002464680001,318.0098267,0.05823187903,
316.9941101,0.0001170980177,316.9941101,0.0593018271,
316.0173645,-0.0001362423645,316.0173645,0.06033771113,
315.0014038,-0.0003234023752,315.0014038,0.06166331843,
313.9852905,-0.0003735291539,313.9852905,0.06321872026,
313.0081482,-0.0003877022536,313.0081482,0.06535461545,
311.9917908,0.0001086311095,311.9917908,0.06777472794,
311.0144348,-0.0003927196085,311.0144348,0.07006267458,
309.9978333,0.000197244095,309.9978333,0.072973378,
308.9811096,-0.0002820654481,308.9811096,0.07734960318,
308.0033875,-0.0001191626507,308.0033875,0.0817162171,
306.9863892,-0.0003110896796,306.9863892,0.08787146956,
306.0084229,-0.0003089685342,306.0084229,0.09654610604,
304.9912109,0.0001776140562,304.9912109,0.1060844436,
304.0130005,-0.0004354942066,304.0130005,0.1169073209,
302.9955444,-1.076842909E-005,302.9955444,0.1326946765,
302.0171204,0.0002544559538,302.0171204,0.1507629901,
300.9994202,9.542616317E-005,300.9994202,0.1728057712,
299.9815674,0.0002812903549,299.9815674,0.1978438646,
299.0027771,-0.0004103058018,299.0027771,0.232799232,
297.9847412,-0.0002391205053,297.9847412,0.2682838738,
297.0057373,0.0001150006938,297.0057373,0.307406038,
295.9873962,-0.0001358283189,295.9873962,0.35647434,
295.0081482,-0.0001332405227,295.0081482,0.423510313,
293.989624,-0.0001115024352,293.989624,0.494682163,
293.0101013,-0.0001288412313,293.0101013,0.5640732646,
291.9913635,0.000108993605,291.9913635,0.6607095003,
291.0116882,-0.0001089662546,291.0116882,0.7435206175,
289.9926453,-0.0002555746178,289.9926453,0.8326742053,
289.0127258,-0.0001288412313,289.0127258,0.9090230465,
287.9935303,0.0003042407916,287.9935303,0.9918728471,
287.0133362,-0.0003493717813,287.0133362,1.097066164,
285.9938965,0.0002917292877,285.9938965,1.196565509,
285.0134888,0.0001358708105,285.0134888,1.292273641,
283.9938354,-7.858269237E-005,283.9938354,1.384074688,
283.0132141,0.0003326844308,283.0132141,1.486151099,
281.9933167,0.0006412803777,281.9933167,1.577064395,
281.0124817,-0.0001898062037,281.0124817,1.665530562,
279.9923706,6.756290077E-006,279.9923706,1.755099773,
279.011322,0.0004061076907,279.011322,1.835777402,
277.9909668,-4.571221507E-005,277.9909668,1.933617234,
277.0097046,0.0002816011838,277.0097046,2.031660318,
275.9891052,0.0002339427156,275.9891052,2.118534088,
275.0076599,0.000369627669,275.0076599,2.188721895,
273.9868774,0.000225732525,273.9868774,2.300659418,
273.005188,-0.0001873222354,273.005188,2.374919176,
271.9841309,0.0004704733437,271.9841309,2.453939199,
271.0022888,0.0002805909899,271.0022888,2.518764734,
269.9810486,0.0004263958253,269.9810486,2.564590693,
268.9989319,3.065006968E-005,268.9989319,2.623702526,
268.0167847,0.0006798832328,268.0167847,2.706117392,
266.9952087,-2.329730933E-006,266.9952087,2.743088007,
266.0127869,0.000282999943,266.0127869,2.717180729,
264.9910278,-1.025072288E-005,264.9910278,2.855633259,
264.0084229,0.0005324641243,264.0084229,2.81667614,
262.9864502,-0.0001991209865,262.9864502,2.862027884,
262.0036316,0.0001500351063,262.0036316,2.967257023,
260.9814148,-0.0001360870956,260.9814148,2.981479645,
259.9984436,-0.0005420244415,259.9984436,3.031339884,
259.0153503,1.141586199E-005,259.0153503,2.996467113,
257.9927979,0.0004850891128,257.9927979,3.01736021,
257.0095215,8.442234684E-005,257.0095215,2.932984591,
255.9867859,-0.0006987728411,255.9867859,3.022144794,
255.0032959,-0.0004772302636,255.0032959,2.924990654,
253.9803772,-0.0008043600246,253.9803772,3.012903452,
252.9966888,0.0004676228273,252.9966888,3.003055811,
252.0129089,-0.0005675671273,252.0129089,2.959504128,
250.9896393,-0.001358749345,250.9896393,2.905346632,
250.0056915,0.001226031687,250.0056915,2.747139454,
248.9822693,0.0008924809517,248.9822693,2.701007128,
247.9980927,-0.0002735285379,247.9980927,2.636705399,
247.0138245,-8.551881911E-005,247.0138245,2.61256218,
245.990097,-0.0003433710081,245.990097,2.557779074,
245.0056305,0.0003048106737,245.0056305,2.495710373,
243.98172,0.0009519376908,243.98172,2.426725864,
242.9970856,0.0002998889249,242.9970856,2.355029821,
242.0123596,-0.0003717186919,242.0123596,2.330075741,
240.9881134,0.001334710279,240.9881134,2.224882126,
240.0032196,0.000804089068,240.0032196,2.221939564,
239.0181732,0.0003469846561,239.0181732,2.230557203,
237.9937134,0.001084265998,237.9937134,2.281303406,
237.0085297,0.002212378429,237.0085297,2.320887566,
235.9838257,0.003301719436,235.9838257,2.307241917,
234.9984131,0.005898937117,234.9984131,2.484135151,
234.01297,0.01141158026,234.01297,2.528300285,
232.9879913,0.02374962717,232.9879913,2.637629032,
232.0023499,0.01184388157,232.0023499,2.755172968,
231.0166321,0.02375897765,231.0166321,2.734341383,
229.991394,0.02574075386,229.991394,2.005169153,
229.0054779,0.01355875842,229.0054779,2.079622746,
228.0194702,0.07459153235,228.0194702,1.446784496,
226.9939423,0.04504728317,226.9939423,0.8226990104,
226.0077667,0.03900612518,226.0077667,0.7875952125,
224.9820862,0.01375256013,224.9820862,1.003945351,
223.9957123,0.01549587585,223.9957123,0.6316037178,
223.0093231,0.001161346328,223.0093231,0.6262587905,
221.9833069,0.1053835601,221.9833069,0.5169330239,
220.9967194,0.03613212332,220.9967194,0.5498220921,
220.010025,-0.145067066,220.010025,0.305706054,
218.9837952,0.02895716392,218.9837952,0.3062479496,
217.9969482,-0.03426875174,217.9969482,0.5992148519,
217.0099945,0.007293229923,217.0099945,0.3051753938,
215.9835205,-0.05432563648,215.9835205,0.3770122826,
214.9963989,0.07351217419,214.9963989,0.2751803994,
214.0092316,0.1799093336,214.0092316,0.4029385746,
212.9824677,-0.1544540673,212.9824677,0.07770349085,
211.9951324,0.1451531649,211.9951324,0.3253527582,
211.0076904,-0.1039032489,211.0076904,0.1804107428,
209.9806824,0.1927803755,209.9806824,0.2957841158,
208.9930725,-0.1467391402,208.9930725,0.04064818844,
208.0054321,0.05156362057,208.0054321,0.1348704398,
207.0176544,-0.1081176102,207.0176544,0.02779944055,
205.9903259,0.1610869169,205.9903259,0.4153898358,
205.0024109,0.06954804063,205.0024109,0.1068557799,
204.0144501,0.1742095947,204.0144501,0.1878861487,
202.9868317,0.1460961401,202.9868317,0.1181681752,
201.9987183,-0.03489806131,201.9987183,0.06874196976,
201.0104828,0.1740494967,201.0104828,0.4262981415,
199.9826508,-0.214103058,199.9826508,-0.05732721835,

buffer only,
buffer only
Collection Time: 22/10/2019 17:33:35
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 22/10/2019 17:21:04
Method Modifications:
UVVIS SAT Changed: 22/10/2019 17:31:46, Old:0.0125, New:0.1000
Common SAT Changed: 22/10/2019 17:31:46, Old:0.0125, New:0.1000
Common Interval nm Changed: 22/10/2019 17:31:52, Old:     5.00, New:     1.00
Storage Changed: 22/10/2019 17:31:52, Old:1, New:0
Baseline Correction Changed: 22/10/2019 17:32:04, Old:0, New:1
End Method Modifications
<Current Wavelength> , 207.0

DM full,
DM full
Collection Time: 22/10/2019 17:34:56
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 22/10/2019 17:21:04
Method Modifications:
UVVIS SAT Changed: 22/10/2019 17:31:46, Old:0.0125, New:0.1000
Common SAT Changed: 22/10/2019 17:31:46, Old:0.0125, New:0.1000
Common Interval nm Changed: 22/10/2019 17:31:52, Old:     5.00, New:     1.00
Storage Changed: 22/10/2019 17:31:52, Old:1, New:0
Baseline Correction Changed: 22/10/2019 17:32:04, Old:0, New:1
End Method Modifications
<Current Wavelength> , 200.0

