buffer only,,DM full,,buffer only,,dm full,,dm full 2,,dm full 3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
637.9865112,-0.0001781624596,637.9865112,0.003481941763,637.9865112,0.0002622781612,637.9865112,0.01022473536,637.9865112,0.0002124722232,637.9865112,0.001302540069,
636.9975586,-0.0001969475561,636.9975586,0.003816939658,636.9975586,-0.0001094320833,636.9975586,0.009998911992,636.9975586,0.0004426685045,636.9975586,0.001430118573,
636.0082397,-4.384861677E-005,636.0082397,0.003640311072,636.0082397,5.902040812E-006,636.0082397,0.01001756079,636.0082397,0.0003776074154,636.0082397,0.001363195595,
634.9820557,-0.0002184743789,634.9820557,0.0036617429,634.9820557,-7.387227379E-005,634.9820557,0.01002466027,634.9820557,0.000192453037,634.9820557,0.001437702216,
633.9921265,-5.730775229E-005,633.9921265,0.003774871351,633.9921265,0.0001868333347,633.9921265,0.01023152005,633.9921265,0.0003045257181,633.9921265,0.001363922609,
633.0020142,-0.0002056929516,633.0020142,0.003624257632,633.0020142,-0.000266388437,633.0020142,0.01006506011,633.0020142,0.0003318295348,633.0020142,0.001387943164,
632.0115967,-2.826655691E-005,632.0115967,0.003692313097,632.0115967,-0.0001643448049,632.0115967,0.009734792635,632.0115967,0.000530105608,632.0115967,0.00149668823,
630.9841919,0.0001763710316,630.9841919,0.003658036003,630.9841919,-0.0004211674968,630.9841919,0.009822929278,630.9841919,0.000367632776,630.9841919,0.00155134371,
629.9932251,-0.0001265639439,629.9932251,0.003688423196,629.9932251,6.619546912E-005,629.9932251,0.01006103307,629.9932251,0.0008602915332,629.9932251,0.001709140488,
629.0020142,0.0003332284396,629.0020142,0.00385517301,629.0020142,-0.0001537871867,629.0020142,0.009895511903,629.0020142,0.0006319736713,629.0020142,0.001775934827,
628.010498,-6.983472849E-005,628.010498,0.003720117966,628.010498,0.0001223284198,628.010498,0.009957856499,628.010498,0.0005049663014,628.010498,0.0016463059,
626.9819336,0.0001855125738,626.9819336,0.003932171967,626.9819336,0.0001638373069,626.9819336,0.01010069437,626.9819336,0.0005653290427,626.9819336,0.001836500596,
625.9898071,0.0001051097497,625.9898071,0.003801114624,625.9898071,-2.712764763E-005,625.9898071,0.01006090082,625.9898071,0.0005909125321,625.9898071,0.001753816265,
624.9974365,-0.0001370704558,624.9974365,0.003975404892,624.9974365,-0.0001124340924,624.9974365,0.009984873235,624.9974365,0.0006010996876,624.9974365,0.001659064437,
624.0047607,6.244144606E-005,624.0047607,0.003905502846,624.0047607,-0.0002619387524,624.0047607,0.009748664685,624.0047607,0.0004114711192,624.0047607,0.001736714621,
623.0119019,-0.000141521421,623.0119019,0.003754478414,623.0119019,-0.0002670610556,623.0119019,0.009875041433,623.0119019,0.0004074809258,623.0119019,0.001713272533,
621.9819336,0.00017950451,621.9819336,0.003886096179,621.9819336,-0.0001199390172,621.9819336,0.009873267263,621.9819336,0.0003718816733,621.9819336,0.001830547582,
620.9884644,-0.0002136619878,620.9884644,0.003815059317,620.9884644,8.538031398E-005,620.9884644,0.01018755417,620.9884644,0.0002454165369,620.9884644,0.001549966866,
619.9946899,-0.0001892369619,619.9946899,0.004000850488,619.9946899,0.0001466169779,619.9946899,0.01027952041,619.9946899,0.0003016762785,619.9946899,0.001532016089,
619.0006714,-0.0001436433668,619.0006714,0.003951737192,619.0006714,-4.861112757E-005,619.0006714,0.01029513218,619.0006714,0.0005478077219,619.0006714,0.001791088493,
618.0064087,0.0001700782304,618.0064087,0.004272196908,618.0064087,0.0001788570953,618.0064087,0.01039154921,618.0064087,0.0006076579448,618.0064087,0.001815340598,
617.0117798,0.0001278437267,617.0117798,0.004027604125,617.0117798,3.921901225E-005,617.0117798,0.01029584836,617.0117798,0.0006347993622,617.0117798,0.001593639026,
616.0169678,-0.0002077628451,616.0169678,0.004003411159,616.0169678,0.0001360261813,616.0169678,0.01061089151,616.0169678,0.000317762926,616.0169678,0.001620166586,
614.9850464,-9.390414198E-005,614.9850464,0.004027865361,614.9850464,-0.0002077110985,614.9850464,0.01009767409,614.9850464,0.0004921639338,614.9850464,0.001716339262,
613.989624,0.0002300577471,613.989624,0.004294365644,613.989624,-0.000141521421,613.989624,0.01043829322,613.989624,0.0006160309422,613.989624,0.002118437085,
612.9938965,-6.615949678E-005,612.9938965,0.004026167095,612.9938965,0.0002079399856,612.9938965,0.01076869853,612.9938965,0.0005300019402,612.9938965,0.001908982522,
611.9980469,-3.013022251E-005,611.9980469,0.004279176705,611.9980469,8.594226529E-006,611.9980469,0.01074298564,611.9980469,0.0005369479186,611.9980469,0.001859741285,
611.0018311,-8.520824485E-005,611.0018311,0.004442884587,611.0018311,-0.0001461793436,611.0018311,0.01075933129,611.0018311,0.0006825277815,611.0018311,0.002076844918,
610.0054321,-0.0001100531954,610.0054321,0.004474713001,610.0054321,-0.0002795819892,610.0054321,0.01065190323,610.0054321,0.0006793388166,610.0054321,0.001945254044,
609.008606,-9.566399967E-005,609.008606,0.004315646831,609.008606,-0.0001578239608,609.008606,0.01089014299,609.008606,0.0007335026166,609.008606,0.002125824569,
608.0116577,-0.0002012426557,608.0116577,0.004473091103,608.0116577,-2.122644219E-006,608.0116577,0.01125221141,608.0116577,0.000885918329,608.0116577,0.00193914352,
607.0144043,-0.0002449674648,607.0144043,0.004350184929,607.0144043,-0.0001910999417,607.0144043,0.01113119628,607.0144043,0.0007611964247,607.0144043,0.001988887787,
606.0169067,-2.78524094E-005,606.0169067,0.004822099116,606.0169067,-9.059144213E-005,606.0169067,0.01133228745,606.0169067,0.0007570733433,606.0169067,0.002092295326,
604.9821167,-5.21829752E-005,604.9821167,0.004731831141,604.9821167,-7.43381388E-005,604.9821167,0.01155832689,604.9821167,0.000857360661,604.9821167,0.002214772161,
603.9840088,-0.0002217343572,603.9840088,0.004815058317,603.9840088,-0.0002008804149,603.9840088,0.0115385484,603.9840088,0.0008182492456,603.9840088,0.00206014677,
602.9857178,3.709617522E-005,602.9857178,0.004946526606,602.9857178,-3.075144195E-005,602.9857178,0.01168725267,602.9857178,0.0007403999916,602.9857178,0.002365184017,
601.9870605,-5.399477232E-005,601.9870605,0.00502584083,601.9870605,-6.973119889E-005,601.9870605,0.01181400847,601.9870605,0.0009321178659,601.9870605,0.002154127695,
600.9881592,-3.416813342E-005,600.9881592,0.005135212559,600.9881592,3.489568553E-005,600.9881592,0.01208237745,600.9881592,0.0009974696441,600.9881592,0.002351858187,
599.9890137,-0.0002195092966,599.9890137,0.00501015503,599.9890137,-0.0002110746573,599.9890137,0.01211849693,599.9890137,0.0009709022706,599.9890137,0.002079498023,
598.989624,-0.0001108295764,598.989624,0.005675666034,598.989624,-6.993825809E-005,598.989624,0.01245503128,598.989624,0.001347589423,598.989624,0.002514997264,
597.9899902,-4.353801705E-005,597.9899902,0.005582598504,597.9899902,-0.0002506591263,597.9899902,0.01249762904,597.9899902,0.001192623517,597.9899902,0.002471492626,
596.9899902,-6.517597649E-005,596.9899902,0.005774158053,596.9899902,-0.0001708138007,596.9899902,0.01310604531,596.9899902,0.001452844124,596.9899902,0.002810271224,
595.9899292,2.190008126E-005,595.9899292,0.005908410065,595.9899292,7.706936594E-005,595.9899292,0.01338354312,595.9899292,0.0014780903,595.9899292,0.002731543034,
594.9893799,-7.816858852E-005,594.9893799,0.006004434545,594.9893799,-7.459695189E-005,594.9893799,0.01354666054,594.9893799,0.001596548827,594.9893799,0.002834319603,
593.9887085,0.0002247224475,593.9887085,0.006324968301,593.9887085,-0.0003000182624,593.9887085,0.01378374174,593.9887085,0.001665456803,593.9887085,0.003243844025,
592.9877319,7.124403055E-005,592.9877319,0.006287147291,592.9877319,3.171146818E-005,592.9877319,0.01411592774,592.9877319,0.001794493641,592.9877319,0.003023810219,
591.9864502,-0.0001941531227,591.9864502,0.006429387257,591.9864502,-0.0001209741677,591.9864502,0.01440862752,591.9864502,0.00160197902,591.9864502,0.002833121223,
590.9849854,5.902040812E-006,590.9849854,0.007042536512,590.9849854,-0.0001887194667,590.9849854,0.01458179392,590.9849854,0.002070966642,590.9849854,0.003334977198,
589.9832153,-2.868070624E-005,589.9832153,0.006994708907,589.9832153,-0.0001295658294,589.9832153,0.01484397706,589.9832153,0.002109905006,589.9832153,0.003306597006,
589.0183105,-9.385238081E-005,589.0183105,0.007006652188,589.0183105,-7.464872033E-005,589.0183105,0.01538818143,589.0183105,0.001993932761,589.0183105,0.003314578906,
588.0160522,4.320582957E-005,588.0160522,0.007179655135,588.0160522,-0.0002125235624,588.0160522,0.01556120254,588.0160522,0.002073307522,588.0160522,0.003452821402,
587.0135498,-6.931708776E-005,587.0135498,0.007198472507,587.0135498,-0.0001121753012,587.0135498,0.01604342274,587.0135498,0.002257756656,587.0135498,0.003493580036,
586.0107422,2.503245196E-005,586.0107422,0.007386770099,586.0107422,0.0001110391095,586.0107422,0.01648503914,586.0107422,0.002449937398,586.0107422,0.003585809609,
585.0076904,1.208891535E-005,585.0076904,0.007663270924,585.0076904,-2.479804971E-005,585.0076904,0.01670406573,585.0076904,0.002349593909,585.0076904,0.003699962515,
584.0043945,-6.175952876E-005,584.0043945,0.007626228966,584.0043945,3.414493403E-005,584.0043945,0.01684268191,584.0043945,0.002376584103,584.0043945,0.00359946047,
583.0008545,-0.0003434744722,583.0008545,0.007894130424,583.0008545,-0.0002180604206,583.0008545,0.01696034707,583.0008545,0.002359718317,583.0008545,0.003765941132,
581.9970093,-0.0002677336743,581.9970093,0.007998926565,581.9970093,0.0001385120122,581.9970093,0.01745323278,581.9970093,0.002551787999,581.9970093,0.003857549513,
580.992981,-0.0003283687693,580.992981,0.008205061778,580.992981,-6.647007831E-005,580.992981,0.01760022901,580.992981,0.00259670685,580.992981,0.003706176067,
579.9886475,-0.0003180738131,579.9886475,0.008212606423,579.9886475,-0.0003751844342,579.9886475,0.01748317294,579.9886475,0.002612514189,579.9886475,0.003973001614,
578.9840698,-5.534067532E-005,578.9840698,0.008313996717,578.9840698,-3.90342866E-005,578.9840698,0.0181243103,578.9840698,0.002706692787,578.9840698,0.004001320805,
578.0164795,-3.214918252E-005,578.0164795,0.008533691987,578.0164795,-0.0001103119866,578.0164795,0.01813073456,578.0164795,0.00279875542,578.0164795,0.004230711609,
577.0114136,-0.0002278920292,577.0114136,0.008531078696,577.0114136,0.000159771691,577.0114136,0.01844192669,577.0114136,0.002847478027,577.0114136,0.004242500756,
576.0060425,-0.0001280131255,576.0060425,0.008866270073,576.0060425,4.965212429E-005,576.0060425,0.01872469485,576.0060425,0.003035931615,576.0060425,0.004225902259,
575.0004883,-7.459695189E-005,575.0004883,0.008755848743,575.0004883,-6.057274277E-006,575.0004883,0.01885030419,575.0004883,0.00296479906,575.0004883,0.004248329904,
573.9946899,-0.0001064300595,573.9946899,0.008926484734,573.9946899,-4.964644904E-005,573.9946899,0.01886649802,573.9946899,0.003101209644,573.9946899,0.004343857523,
572.9885254,8.338670887E-005,572.9885254,0.00912039727,572.9885254,0.0001316759881,572.9885254,0.0191654209,572.9885254,0.003131140722,572.9885254,0.00448098965,
571.9821777,-2.852540092E-005,571.9821777,0.009095338173,571.9821777,9.862666047E-006,571.9821777,0.0192365516,571.9821777,0.003215704579,571.9821777,0.004469900392,
571.0129395,-5.937835158E-005,571.0129395,0.009133826941,571.0129395,-6.67852828E-006,571.0129395,0.01936220191,571.0129395,0.00295184576,571.0129395,0.004400258418,
570.0061035,3.155614104E-005,570.0061035,0.009313260205,570.0061035,-0.0001370704558,570.0061035,0.01931860112,570.0061035,0.003139432054,570.0061035,0.004477432929,
568.9990234,-0.0002183708857,568.9990234,0.00912330579,568.9990234,-0.0002519526752,568.9990234,0.01942508109,568.9990234,0.002928650705,568.9990234,0.004508818965,
567.9916992,3.197034675E-005,567.9916992,0.009209467098,567.9916992,-0.0002814445761,567.9916992,0.01942110248,567.9916992,0.003104416421,567.9916992,0.004460877739,
566.9840698,-0.0001284271857,566.9840698,0.00929630734,566.9840698,-9.405942546E-005,566.9840698,0.01949744672,566.9840698,0.003236019984,566.9840698,0.004537330009,
566.0135498,-0.0001786282082,566.0135498,0.00954528898,566.0135498,-0.0001309632498,566.0135498,0.01972539164,566.0135498,0.003171999473,566.0135498,0.004597209394,
565.0054932,-0.0002347740374,565.0054932,0.009403744712,565.0054932,-0.0002603348112,565.0054932,0.01983747259,565.0054932,0.003227778943,565.0054932,0.004399369471,
563.9971924,-0.0003090202808,563.9971924,0.009449033998,563.9971924,8.123776934E-005,563.9971924,0.02015848644,563.9971924,0.00332488236,563.9971924,0.004636532161,
562.9885864,-8.236134454E-005,562.9885864,0.009673327208,562.9885864,6.192365254E-005,562.9885864,0.02011133544,562.9885864,0.003175650025,562.9885864,0.004628918599,
562.0171509,-0.000130497443,562.0171509,0.009736566804,562.0171509,4.424137296E-005,562.0171509,0.02044587396,562.0171509,0.003281818237,562.0171509,0.004757164046,
561.0081177,-0.0001163159613,561.0081177,0.009978992864,561.0081177,8.73998215E-005,561.0081177,0.02056375891,561.0081177,0.003451803932,561.0081177,0.00472021196,
559.9988403,-0.0002223035553,559.9988403,0.009884442203,559.9988403,-0.0001697270054,559.9988403,0.02063924633,559.9988403,0.003588811262,559.9988403,0.004858640954,
558.9892578,-1.75503319E-005,558.9892578,0.01001398452,558.9892578,-2.13295134E-005,558.9892578,0.02062800713,558.9892578,0.00361935026,558.9892578,0.004963153042,
558.0168457,6.453851529E-005,558.0168457,0.01030949969,558.0168457,-0.0001604115969,558.0168457,0.02077277005,558.0168457,0.003657644382,558.0168457,0.004921889864,
557.006897,-0.0001231997303,557.006897,0.0101259714,557.006897,-8.862451068E-005,557.006897,0.02097609453,557.006897,0.003667303361,557.006897,0.005018481985,
555.996582,-8.189547952E-005,555.996582,0.01026565768,555.996582,-0.0001566853898,555.996582,0.02107491158,555.996582,0.003555116476,555.996582,0.004908459261,
554.9860229,-0.0001692612423,554.9860229,0.0101668844,554.9860229,-0.0003297655494,554.9860229,0.02110336162,554.9860229,0.003486064728,554.9860229,0.004866258707,
554.0127563,1.744749352E-005,554.0127563,0.01056312025,554.0127563,-0.000136759918,554.0127563,0.02136252448,554.0127563,0.003795787459,554.0127563,0.005040401127,
553.00177,-2.878424311E-005,553.00177,0.0105913952,553.00177,-0.0001406415831,553.00177,0.02145112306,553.00177,0.003805658314,553.00177,0.005319106393,
551.9905396,-3.737772931E-005,551.9905396,0.01059887558,551.9905396,-1.698086271E-005,551.9905396,0.0216561798,551.9905396,0.003826523665,551.9905396,0.00531611871,
551.0164795,-7.407932571E-005,551.0164795,0.01077493466,551.0164795,-5.0319406E-005,551.0164795,0.02170837112,551.0164795,0.003826497588,551.0164795,0.005362320226,
550.0047607,-0.0001959643268,550.0047607,0.01080967207,550.0047607,6.176831084E-005,550.0047607,0.02198744565,550.0047607,0.003824669635,550.0047607,0.00528200157,
548.9928589,-2.717941607E-005,548.9928589,0.01089019608,548.9928589,-2.107066757E-005,548.9928589,0.02201530337,548.9928589,0.003937683534,548.9928589,0.005320992786,
548.0180054,7.243498112E-005,548.0180054,0.01103254501,548.0180054,-0.0001830269903,548.0180054,0.02202009596,548.0180054,0.004043463618,548.0180054,0.005521665327,
547.0056152,-6.817829126E-005,547.0056152,0.01110246219,547.0056152,-0.0002968106128,547.0056152,0.02212481573,547.0056152,0.004089138005,547.0056152,0.005560573656,
545.992981,-0.0001064300595,545.992981,0.01103464235,545.992981,-0.0002909643517,545.992981,0.02220141888,545.992981,0.003956230357,545.992981,0.005406901706,
545.0176392,-5.932658678E-005,545.0176392,0.01110360399,545.0176392,-0.0001100531954,545.0176392,0.02236543037,545.0176392,0.004092456307,545.0176392,0.005570510868,
544.0044556,-0.0001385713695,544.0044556,0.01111332327,544.0044556,-5.145825708E-005,544.0044556,0.02239540964,544.0044556,0.00400884496,544.0044556,0.005439849105,
542.9910889,-0.0002468819439,542.9910889,0.01105822157,542.9910889,-0.0001179722167,542.9910889,0.0223627314,542.9910889,0.003952233586,542.9910889,0.005420216825,
542.0150146,-0.0001092250532,542.0150146,0.01115679927,542.0150146,-0.0001516652846,542.0150146,0.02237232588,542.0150146,0.003977782559,542.0150146,0.005402445793,
541.0010986,-3.111382102E-005,541.0010986,0.01090742368,541.0010986,-0.0002387583081,541.0010986,0.02236305922,541.0010986,0.003858907614,541.0010986,0.005412956234,
539.9869995,-9.349005268E-005,539.9869995,0.01093773823,539.9869995,-0.0002100914717,539.9869995,0.02214510925,539.9869995,0.003813335905,539.9869995,0.005345626269,
539.0102539,-0.0001108813303,539.0102539,0.01108620968,539.0102539,-0.0001206636225,539.0102539,0.02214265801,539.0102539,0.003889361164,539.0102539,0.005332811736,
537.9957275,-9.747561853E-005,537.9957275,0.01123292558,537.9957275,-0.0001387266384,537.9957275,0.02223697305,537.9957275,0.004005056806,537.9957275,0.005451094359,
537.0184937,-0.0001052913576,537.0184937,0.01103400532,537.0184937,-8.914212231E-005,537.0184937,0.02219842188,537.0184937,0.003958006855,537.0184937,0.005313445814,
536.00354,-4.9491151E-005,536.00354,0.01099903788,536.00354,-0.0001237172983,536.00354,0.02221512236,536.00354,0.003829944879,536.00354,0.005255694967,
534.9882813,-2.780064096E-005,534.9882813,0.01109693851,534.9882813,-2.987138032E-005,534.9882813,0.02199637704,534.9882813,0.003983425442,534.9882813,0.005253808573,
534.010437,-0.0001196802259,534.010437,0.01101438329,534.010437,-3.344338256E-005,534.010437,0.02206753753,534.010437,0.003929141909,534.010437,0.005196353421,
532.9946899,-9.4318224E-005,532.9946899,0.0108134402,532.9946899,1.190756166E-006,532.9946899,0.02196035162,532.9946899,0.003716175677,532.9946899,0.005255170632,
532.0163574,-7.84274016E-005,532.0163574,0.01096285135,532.0163574,-3.639414717E-005,532.0163574,0.0218800623,532.0163574,0.003719543573,532.0163574,0.005170130171,
531.0001831,-6.087953079E-005,531.0001831,0.01106462069,531.0001831,-0.00028749794,531.0001831,0.0219226703,531.0001831,0.003865880892,531.0001831,0.005145271309,
529.9837646,-0.0001303421741,529.9837646,0.01091761608,529.9837646,-0.0001468521514,529.9837646,0.02173874155,529.9837646,0.003846006002,529.9837646,0.005035451613,
529.0047607,-6.854063395E-005,529.0047607,0.01092465129,529.0047607,1.913015149E-005,529.0047607,0.02174089104,529.0047607,0.003765784437,529.0047607,0.005007640924,
527.987915,4.455203816E-005,527.987915,0.01073160302,527.987915,-0.0001310667576,527.987915,0.02155388333,527.987915,0.003679181449,527.987915,0.005093854386,
527.0084839,-4.022493158E-005,527.0084839,0.01093240269,527.0084839,-0.0001942048839,527.0084839,0.0215279609,527.0084839,0.003887506668,527.0084839,0.005214456469,
525.9910889,-6.155246956E-005,525.9910889,0.01071547065,525.9910889,-6.248423597E-005,525.9910889,0.02158690989,525.9910889,0.00366860861,525.9910889,0.004953910131,
525.0112915,-3.12691227E-005,525.0112915,0.01087055448,525.0112915,-5.17719343E-008,525.0112915,0.02159254067,525.0112915,0.003801480168,525.0112915,0.005101030692,
523.9934692,8.645999515E-006,523.9934692,0.0110019045,523.9934692,3.455914339E-005,523.9934692,0.02162619494,523.9934692,0.003860997036,523.9934692,0.005173588172,
523.0132446,-8.189547952E-005,523.0132446,0.0108788358,523.0132446,1.428928954E-005,523.0132446,0.02147048712,523.0132446,0.003715079045,523.0132446,0.004954800475,
521.9949951,0.0001178230232,521.9949951,0.0110549815,521.9949951,-0.0001061195071,521.9949951,0.02148161083,521.9949951,0.003849636298,521.9949951,0.005111271981,
521.0142822,-3.359868788E-005,521.0142822,0.01098109037,521.0142822,-6.263952673E-005,521.0142822,0.02140706591,521.0142822,0.00381928985,521.0142822,0.005259520374,
519.9956055,-9.053968097E-005,519.9956055,0.01103992667,519.9956055,-0.0001609291357,519.9956055,0.02139366046,519.9956055,0.00372137106,519.9956055,0.00503893476,
519.0144043,-0.0001569958986,519.0144043,0.01095478144,519.0144043,-5.684186544E-005,519.0144043,0.02149102278,519.0144043,0.003565738909,519.0144043,0.004882593639,
517.9952393,3.79246012E-005,517.9952393,0.01103958115,517.9952393,7.303046004E-005,517.9952393,0.02161419764,517.9952393,0.003758551553,517.9952393,0.005041317549,
517.0136719,-7.475224265E-005,517.0136719,0.01117733028,517.0136719,6.35288161E-005,517.0136719,0.02165585384,517.0136719,0.003676753724,517.0136719,0.005172226112,
515.9941406,-5.368417987E-005,515.9941406,0.01111494377,515.9941406,-5.901960776E-006,515.9941406,0.02166956663,515.9941406,0.00378072029,515.9941406,0.005001906306,
515.012085,0.0003732289188,515.012085,0.01164085139,515.012085,-8.484591672E-005,515.012085,0.02161792479,515.012085,0.004228620324,515.012085,0.005314625334,
513.9920654,5.045468424E-005,513.9920654,0.01119146124,513.9920654,-7.506282418E-005,513.9920654,0.02183070965,513.9920654,0.003825557418,513.9920654,0.005116798449,
513.0095825,-2.743826008E-005,513.0095825,0.01141110249,513.0095825,5.87392351E-005,513.0095825,0.02206225321,513.0095825,0.00391025655,513.0095825,0.005216132849,
511.9890747,-1.019895171E-005,511.9890747,0.01166558079,511.9890747,0.0001406094525,511.9890747,0.02222948149,511.9890747,0.004015559331,511.9890747,0.005254541989,
511.0062561,-0.000220181988,511.0062561,0.0117556788,511.0062561,-8.650228847E-005,511.0062561,0.02223926224,511.0062561,0.003902107244,511.0062561,0.005203164648,
509.9853821,3.339418254E-005,509.9853821,0.01185814012,509.9853821,-1.097551194E-005,509.9853821,0.02233027294,509.9853821,0.004166936502,509.9853821,0.00536053814,
509.0020142,-6.357128586E-005,509.0020142,0.01183582097,509.0020142,-0.0001135210186,509.0020142,0.02255611308,509.0020142,0.004078842234,509.0020142,0.005339913536,
508.0185547,-0.0001299798751,508.0185547,0.01203540154,508.0185547,-0.0001156948638,508.0185547,0.02286700159,508.0185547,0.004097787198,508.0185547,0.005481188186,
506.9969482,-0.0001667771576,506.9969482,0.01195399929,506.9969482,-0.0002334286837,506.9969482,0.02292648889,506.9969482,0.004046128597,506.9969482,0.005416547414,
506.0130615,-2.101889731E-005,506.0130615,0.01235016622,506.0130615,-0.0002328595001,506.0130615,0.02308151871,506.0130615,0.004152039532,506.0130615,0.005521613173,
504.9910889,-2.371089977E-005,504.9910889,0.01235336158,504.9910889,-0.0002364298416,504.9910889,0.02335281856,504.9910889,0.004058983643,504.9910889,0.005512069911,
504.0066528,-0.0001461793436,504.0066528,0.01259730756,504.0066528,-0.0001049807979,504.0066528,0.02360873483,504.0066528,0.004213172477,504.0066528,0.00569646433,
502.9842834,-7.382050535E-005,502.9842834,0.01289199945,502.9842834,-3.365045632E-005,502.9842834,0.02400367334,502.9842834,0.00443632016,502.9842834,0.005554438103,
501.9995117,-0.00021164387,501.9995117,0.01307459176,501.9995117,-2.174366819E-005,501.9995117,0.02434177138,501.9995117,0.004455280956,501.9995117,0.00579792494,
501.0144958,-0.000155805581,501.0144958,0.01315809973,501.0144958,7.63962089E-005,501.0144958,0.02457329072,501.0144958,0.004429338034,501.0144958,0.005902532022,
499.9914551,-0.0001376397704,499.9914551,0.01360279974,499.9914551,-5.192414756E-005,499.9914551,0.02473976091,499.9914551,0.004553495906,499.9914551,0.006153565831,
499.0060425,6.575533916E-005,499.0060425,0.01370906364,499.0060425,-8.789985441E-005,499.0060425,0.02503066324,499.0060425,0.004739158787,499.0060425,0.006381417159,
497.9825745,-0.0001127446449,497.9825745,0.0138884997,497.9825745,-6.70394802E-005,497.9825745,0.02552848868,497.9825745,0.004628709052,497.9825745,0.006300436798,
496.9967957,6.547055091E-005,496.9967957,0.01405822393,496.9967957,6.024082541E-005,496.9967957,0.02605277672,496.9967957,0.004918407649,496.9967957,0.006615012418,
496.0107117,-0.0001757819118,496.0107117,0.014578823,496.0107117,0.0001865484664,496.0107117,0.02654299699,496.0107117,0.004925921559,496.0107117,0.006580241024,
494.9865417,-0.0001432293211,494.9865417,0.01486278139,494.9865417,0.0001395995787,494.9865417,0.02685763501,494.9865417,0.005044931546,494.9865417,0.006865774747,
494.0000916,-4.250268103E-005,494.0000916,0.01505336072,494.0000916,0.0001813949639,494.0000916,0.02747970819,494.0000916,0.005223494954,494.0000916,0.006992472801,
493.0135193,-7.656394155E-005,493.0135193,0.01531826891,493.0135193,0.0001001643614,493.0135193,0.02786661871,493.0135193,0.005455026403,493.0135193,0.007115682121,
491.988739,-3.054533408E-006,491.988739,0.01577482373,491.988739,-0.0001325677003,491.988739,0.02815266326,491.988739,0.005673200823,491.988739,0.007435878273,
491.0016785,4.874601291E-005,491.0016785,0.01584972441,491.0016785,-8.801140211E-006,491.0016785,0.02866270952,491.0016785,0.005544396117,491.0016785,0.007507009897,
490.0144348,1.768047696E-005,490.0144348,0.01616879739,490.0144348,-2.422858961E-005,490.0144348,0.0291228611,490.0144348,0.005765999667,490.0144348,0.007565640379,
488.9890442,-0.0002531945065,488.9890442,0.01649921015,488.9890442,-8.308600809E-005,488.9890442,0.02966500632,488.9890442,0.005754589103,488.9890442,0.007701475173,
488.0014038,-4.00696299E-005,488.0014038,0.0170508232,488.0014038,9.990543913E-005,488.0014038,0.03027954325,488.0014038,0.006081238389,488.0014038,0.007980944589,
487.0135803,-1.019895171E-005,487.0135803,0.01688748971,487.0135803,7.745772746E-005,487.0135803,0.03078642674,487.0135803,0.006053229328,487.0135803,0.008146845736,
485.9874878,-0.0001483530359,485.9874878,0.01723390818,485.9874878,0.0001144051639,485.9874878,0.0311769899,485.9874878,0.006248358171,485.9874878,0.008195379749,
484.9992371,-0.000272648962,484.9992371,0.01790151931,484.9992371,9.318958405E-007,484.9992371,0.03173735738,484.9992371,0.006398334634,484.9992371,0.008409103379,
484.0108337,-7.0973525E-005,484.0108337,0.01821791939,484.0108337,-6.931708776E-005,484.0108337,0.03211539984,484.0108337,0.006504584104,484.0108337,0.008747978136,
482.9841309,-0.0001329299848,482.9841309,0.01838588715,482.9841309,-0.0001165747526,482.9841309,0.03243125603,482.9841309,0.006632438861,482.9841309,0.008845451288,
481.9953308,9.281111124E-005,481.9953308,0.01872761361,481.9953308,-8.707166853E-005,481.9953308,0.03298397362,481.9953308,0.006702965125,481.9953308,0.00913136825,
481.0062866,-0.0001247524488,481.0062866,0.01897949353,481.0062866,-4.343448381E-005,481.0062866,0.03359436244,481.0062866,0.0067746602,481.0062866,0.009105885401,
480.0170288,1.58683888E-005,480.0170288,0.01938664354,480.0170288,-6.72465394E-005,480.0170288,0.03409395739,480.0170288,0.0070898165,480.0170288,0.009256349877,
478.9895325,-9.659569332E-005,478.9895325,0.01938591339,478.9895325,0.0001607298327,478.9895325,0.03481488302,478.9895325,0.007321818732,478.9895325,0.009383508936,
477.999939,-0.0001761959284,477.999939,0.0200033579,477.999939,4.152307883E-005,477.999939,0.03513815627,477.999939,0.007287885994,477.999939,0.009553227574,
477.0100708,-0.0001192661657,477.0100708,0.02020542696,477.0100708,-9.939074516E-005,477.0100708,0.03527736664,477.0100708,0.007431481034,477.0100708,0.009779481217,
475.9819946,-3.603177174E-005,475.9819946,0.02046473324,475.9819946,-0.0001558573276,475.9819946,0.03586090356,475.9819946,0.007417024579,475.9819946,0.009930814616,
474.9916992,-1.708470563E-006,474.9916992,0.0208550822,474.9916992,-1.304633224E-005,474.9916992,0.03663822636,474.9916992,0.007742687128,474.9916992,0.01011937391,
474.0012817,-3.473757897E-005,474.0012817,0.02114333771,474.0012817,-9.566399967E-005,474.0012817,0.03668884188,474.0012817,0.007900746539,474.0012817,0.01046303287,
473.0107117,-4.478041592E-005,473.0107117,0.02133212611,473.0107117,-0.0002599208674,473.0107117,0.03722345829,473.0107117,0.007990304381,473.0107117,0.01030827966,
471.9817505,8.024657632E-007,471.9817505,0.02169802971,471.9817505,6.83961116E-005,471.9817505,0.0378982462,471.9817505,0.008066036738,471.9817505,0.01068883296,
